empty,,
0,5,157.3645
0.26,0.090162,4.495637
0.63,0.144549,0.9071313
0.96,0.074241,0.4296682
1.31,0.074055,0.3526182
1.63,0.082854,0.08172913
1.98,0.117406,0.1523973
2.3,0.165373,0.249877
2.63,0.190126,0.5329118
2.96,0.296338,0.4674852
3.38,0.253001,1.068411
3.78,0.368316,1.194634
4.16,0.409422,1.012819
4.56,0.499667,1.180177
4.95,0.541002,1.714534
5.28,0.530301,2.156972
5.65,0.540986,2.131357
