-9.98333333333333,9.93051298434635
-9.96666666666667,9.92937985732207
-9.95,9.92937821313794
-9.93333333333333,9.92937660649619
-9.91666666666667,9.92937503399243
-9.9,9.92937349773499
-9.88333333333333,9.92937199413732
-9.86666666666667,9.92937052744099
-9.85,9.92936909028032
-9.83333333333333,9.92936768499996
-9.81666666666667,9.92936631088987
-9.8,9.92936496725583
-9.78333333333333,9.92936365341912
-9.76666666666667,9.92936237098541
-9.75,9.92936111384396
-9.73333333333333,9.92935988297926
-9.71666666666667,9.92935868200218
-9.7,9.92935750998636
-9.68333333333333,9.92935636234777
-9.66666666666667,9.92935523863038
-9.65,9.92935413838477
-9.63333333333333,9.9293530642932
-9.61666666666667,9.92935202204453
-9.6,9.92935098870045
-9.58333333333333,9.92934999051679
-9.56666666666667,9.92934900630688
-9.55,9.92934804685217
-9.53333333333333,9.92934710950833
-9.51666666666667,9.92934618727258
-9.5,9.92934529462921
-9.48333333333333,9.92934441024482
-9.46666666666667,9.92934355815089
-9.45,9.92934271576489
-9.43333333333333,9.92934189670509
-9.41666666666667,9.92934109443555
-9.4,9.92934030722723
-9.38333333333333,9.92933954300239
-9.36666666666667,9.9293387865023
-9.35,9.92933805861372
-9.33333333333333,9.92933733703349
-9.31666666666667,9.92933663838443
-9.3,9.92933595096633
-9.28333333333333,9.92933527955299
-9.26666666666667,9.92933462472147
-9.25,9.92933397947622
-9.23333333333333,9.92933335572702
-9.21666666666667,9.92933273751369
-9.2,9.92933214218245
-9.18333333333333,9.92933155183773
-9.16666666666667,9.92933098087998
-9.15,9.92933041770202
-9.13333333333333,9.92932987011405
-9.11666666666667,9.92932933286069
-9.1,9.92932880768025
-9.08333333333333,9.92932829516578
-9.06666666666667,9.92932779147041
-9.05,9.92932730256302
-9.03333333333333,9.92932681946841
-9.01666666666667,9.92932635308774
-9,9.9293258897461
-8.98333333333333,9.92932544530302
-8.96666666666667,9.92932500155478
-8.95,9.92932457662434
-8.93333333333333,9.92932415254049
-8.91666666666667,9.92932374580744
-8.9,9.92932334051192
-8.88333333333333,9.92932295119187
-8.86666666666667,9.92932256384776
-8.85,9.92932219119026
-8.83333333333333,9.92932182099807
-8.81666666666667,9.92932146428516
-8.8,9.92932111048111
-8.78333333333333,9.92932076902591
-8.76666666666667,9.92932043096422
-8.75,9.92932010447954
-8.73333333333333,9.9293197803436
-8.71666666666667,9.92931946852704
-8.7,9.92931915802089
-8.68333333333333,9.92931886020875
-8.66666666666667,9.92931856275784
-8.65,9.92931827831657
-8.63333333333333,9.92931799387531
-8.61666666666667,9.92931772169543
-8.6,9.9293174500203
-8.58333333333333,9.92931718924091
-8.56666666666667,9.92931692975468
-8.55,9.92931667989706
-8.53333333333333,9.9293164320487
-8.51666666666667,9.92931619288008
-8.5,9.92931595644046
-8.48333333333333,9.9293157264805
-8.46666666666667,9.92931550120757
-8.45,9.92931528018589
-8.43333333333333,9.92931506554808
-8.41666666666667,9.92931485313062
-8.4,9.92931464862181
-8.38333333333333,9.92931444448612
-8.36666666666667,9.92931424962439
-8.35,9.92931405476266
-8.33333333333333,9.92931386778579
-8.31666666666667,9.9293136821123
-8.3,9.92931350236886
-8.28333333333333,9.92931332544669
-8.26666666666667,9.92931315278432
-8.25,9.92931298443165
-8.23333333333333,9.92931281766942
-8.21666666666667,9.92931265769373
-8.2,9.92931249771804
-8.18333333333333,9.92931234476496
-8.16666666666667,9.92931219274575
-8.15,9.92931204507494
-8.13333333333333,9.92931190061294
-8.11666666666667,9.92931175807588
-8.1,9.92931162079196
-8.08333333333333,9.92931148350805
-8.06666666666667,9.92931135277595
-8.05,9.92931122231017
-8.03333333333333,9.92931109607803
-8.01666666666667,9.92931097208856
-8,9.92931085029386
-7.98333333333333,9.92931073263883
-7.96666666666667,9.9293106149838
-7.95,9.92931050287734
-7.93333333333333,9.92931039140604
-7.91666666666667,9.92931028255854
-7.9,9.92931017694276
-7.88333333333333,9.92931007132699
-7.86666666666667,9.92930997124992
-7.85,9.929309871179
-7.83333333333333,9.92930977399441
-7.81666666666667,9.92930967917426
-7.8,9.92930958485384
-7.78333333333333,9.92930949500611
-7.76666666666667,9.92930940515838
-7.75,9.92930931837758
-7.73333333333333,9.92930923323876
-7.71666666666667,9.92930914902958
-7.7,9.92930906849054
-7.68333333333333,9.9293089879515
-7.66666666666667,9.92930891007065
-7.65,9.92930883401509
-7.63333333333333,9.92930875795953
-7.61666666666667,9.92930868606598
-7.6,9.92930861424155
-7.58333333333333,9.9293085439123
-7.56666666666667,9.92930847608097
-7.55,9.92930840824965
-7.53333333333333,9.92930834330208
-7.51666666666667,9.92930827923932
-7.5,9.92930821573138
-7.48333333333333,9.92930815522536
-7.46666666666667,9.92930809471935
-7.45,9.9293080360488
-7.43333333333333,9.92930797889972
-7.41666666666667,9.92930792175064
-7.4,9.92930786767146
-7.38333333333333,9.92930781379676
-7.36666666666667,9.92930776038952
-7.35,9.92930770970091
-7.33333333333333,9.9293076590123
-7.31666666666667,9.92930760938967
-7.3,9.92930756169637
-7.28333333333333,9.92930751400308
-7.26666666666667,9.929307467901
-7.25,9.92930742302377
-7.23333333333333,9.92930737814654
-7.21666666666667,9.92930733531917
-7.2,9.92930729308959
-7.18333333333333,9.92930725086
-7.16666666666667,9.92930721107845
-7.15,9.92930717133825
-7.13333333333333,9.92930713204877
-7.11666666666667,9.92930709464924
-7.1,9.92930705724972
-7.08333333333333,9.9293070207659
-7.06666666666667,9.92930698564581
-7.05,9.92930695052572
-7.03333333333333,9.92930691629797
-7.01666666666667,9.92930688339153
-7,9.92930685048509
-6.98333333333333,9.92930681841682
-6.96666666666667,9.92930678758253
-6.95,9.92930675674825
-6.93333333333333,9.92930672670127
-6.91666666666667,9.92930669780678
-6.9,9.92930666891228
-6.88333333333333,9.92930664075736
-6.86666666666667,9.92930661367884
-6.85,9.92930658660032
-6.83333333333333,9.92930656021654
-6.81666666666667,9.92930653483816
-6.8,9.92930650945978
-6.78333333333333,9.92930648473406
-6.76666666666667,9.92930646094746
-6.75,9.92930643716086
-6.73333333333333,9.92930641401085
-6.71666666666667,9.92930639177162
-6.7,9.9293063695324
-6.68333333333333,9.92930634755215
-6.66666666666667,9.92930632681236
-6.65,9.92930630607258
-6.63333333333333,9.92930628533279
-6.61666666666667,9.92930626589758
-6.6,9.92930624655452
-6.58333333333333,9.92930622721146
-6.56666666666667,9.92930620877312
-6.55,9.92930619073118
-6.53333333333333,9.92930617268923
-6.51666666666667,9.92930615520083
-6.5,9.92930613837103
-6.48333333333333,9.92930612154123
-6.46666666666667,9.92930610495759
-6.45,9.92930608925711
-6.43333333333333,9.92930607355663
-6.41666666666667,9.92930605785616
-6.4,9.92930604318611
-6.38333333333333,9.92930602853787
-6.36666666666667,9.92930601388962
-6.35,9.9293059999974
-6.33333333333333,9.92930598637
-6.31666666666667,9.9293059727426
-6.3,9.92930595933391
-6.28333333333333,9.92930594669326
-6.26666666666667,9.92930593405261
-6.25,9.92930592141197
-6.23333333333333,9.92930590941358
-6.21666666666667,9.92930589768693
-6.2,9.92930588596028
-6.18333333333333,9.9293058743892
-6.16666666666667,9.92930586350922
-6.15,9.92930585262925
-6.13333333333333,9.92930584174927
-6.11666666666667,9.92930583139075
-6.1,9.92930582129515
-6.08333333333333,9.92930581119956
-6.06666666666667,9.92930580120995
-6.05,9.92930579184109
-6.03333333333333,9.92930578247224
-6.01666666666667,9.92930577310338
-6,9.92930576415665
-5.98333333333333,9.92930575546117
-5.96666666666667,9.9293057467657
-5.95,9.92930573814057
-5.93333333333333,9.9293057300969
-5.91666666666667,9.92930572205324
-5.9,9.92930571400957
-5.88333333333333,9.92930570612809
-5.86666666666667,9.92930569871265
-5.85,9.92930569129721
-5.83333333333333,9.92930568388177
-5.81666666666667,9.92930567670243
-5.8,9.92930566986512
-5.78333333333333,9.92930566302781
-5.76666666666667,9.9293056561905
-5.75,9.92930564965043
-5.73333333333333,9.92930564334521
-5.71666666666667,9.92930563703999
-5.7,9.92930563073478
-5.68333333333333,9.92930562477674
-5.66666666666667,9.92930561896131
-5.65,9.92930561314587
-5.63333333333333,9.92930560733044
-5.61666666666667,9.92930560190235
-5.6,9.92930559653781
-5.58333333333333,9.92930559117326
-5.56666666666667,9.92930558581258
-5.55,9.92930558086317
-5.53333333333333,9.92930557591376
